Epoch 4383: Loss 0.43, Reward 1.0, Avgloss 1.98, Avgreward 5.28, Epsilon 0.05, TotalStep 626074
Epoch 4384: Loss 3.96, Reward 11.0, Avgloss 1.96, Avgreward 5.24, Epsilon 0.05, TotalStep 626482
Epoch 4385: Loss 4.20, Reward 14.0, Avgloss 1.99, Avgreward 5.35, Epsilon 0.05, TotalStep 626985
Epoch 4386: Loss 0.36, Reward 1.0, Avgloss 1.97, Avgreward 5.32, Epsilon 0.05, TotalStep 627029
Epoch 4387: Loss 1.36, Reward 4.0, Avgloss 1.98, Avgreward 5.35, Epsilon 0.05, TotalStep 627160
Epoch 4388: Loss 3.59, Reward 10.0, Avgloss 2.01, Avgreward 5.44, Epsilon 0.05, TotalStep 627516
Epoch 4389: Loss 4.73, Reward 13.0, Avgloss 2.05, Avgreward 5.55, Epsilon 0.05, TotalStep 628001
Epoch 4390: Loss 2.54, Reward 6.0, Avgloss 2.06, Avgreward 5.59, Epsilon 0.05, TotalStep 628253
Epoch 4391: Loss 0.80, Reward 2.0, Avgloss 2.06, Avgreward 5.60, Epsilon 0.05, TotalStep 628329
Epoch 4392: Loss 0.72, Reward 1.0, Avgloss 2.01, Avgreward 5.48, Epsilon 0.05, TotalStep 628405
Epoch 4393: Loss 6.50, Reward 22.0, Avgloss 2.06, Avgreward 5.64, Epsilon 0.05, TotalStep 629112
Epoch 4394: Loss 1.94, Reward 7.0, Avgloss 2.06, Avgreward 5.67, Epsilon 0.05, TotalStep 629342
Epoch 4395: Loss 2.12, Reward 9.0, Avgloss 2.07, Avgreward 5.75, Epsilon 0.05, TotalStep 629591
Epoch 4396: Loss 0.97, Reward 3.0, Avgloss 2.08, Avgreward 5.78, Epsilon 0.05, TotalStep 629721
Epoch 4397: Loss 0.29, Reward 1.0, Avgloss 2.03, Avgreward 5.68, Epsilon 0.05, TotalStep 629766
Epoch 4398: Loss 4.92, Reward 23.0, Avgloss 2.07, Avgreward 5.89, Epsilon 0.05, TotalStep 630428
Epoch 4399: Loss 0.16, Reward 0.0, Avgloss 2.05, Avgreward 5.83, Epsilon 0.05, TotalStep 630451
Epoch 4400: Loss 0.62, Reward 2.0, Avgloss 2.04, Avgreward 5.81, Epsilon 0.05, TotalStep 630536
Epoch 4401: Loss 1.63, Reward 7.0, Avgloss 2.04, Avgreward 5.84, Epsilon 0.05, TotalStep 630755
Epoch 4402: Loss 0.38, Reward 1.0, Avgloss 2.01, Avgreward 5.77, Epsilon 0.05, TotalStep 630809
Epoch 4403: Loss 1.40, Reward 5.0, Avgloss 2.00, Avgreward 5.75, Epsilon 0.05, TotalStep 631001
Epoch 4404: Loss 1.19, Reward 3.0, Avgloss 2.01, Avgreward 5.77, Epsilon 0.05, TotalStep 631168
Epoch 4405: Loss 1.88, Reward 6.0, Avgloss 2.01, Avgreward 5.77, Epsilon 0.05, TotalStep 631389
Epoch 4406: Loss 0.17, Reward 0.0, Avgloss 2.00, Avgreward 5.76, Epsilon 0.05, TotalStep 631412
Epoch 4407: Loss 0.65, Reward 1.0, Avgloss 1.99, Avgreward 5.73, Epsilon 0.05, TotalStep 631483
Epoch 4408: Loss 5.03, Reward 20.0, Avgloss 2.03, Avgreward 5.88, Epsilon 0.05, TotalStep 632125
Epoch 4409: Loss 1.36, Reward 3.0, Avgloss 2.03, Avgreward 5.90, Epsilon 0.05, TotalStep 632300
Epoch 4410: Loss 0.32, Reward 1.0, Avgloss 2.02, Avgreward 5.86, Epsilon 0.05, TotalStep 632344
Epoch 4411: Loss 0.54, Reward 2.0, Avgloss 2.01, Avgreward 5.83, Epsilon 0.05, TotalStep 632404
Epoch 4412: Loss 0.43, Reward 2.0, Avgloss 2.01, Avgreward 5.84, Epsilon 0.05, TotalStep 632464
Epoch 4413: Loss 2.63, Reward 9.0, Avgloss 2.03, Avgreward 5.91, Epsilon 0.05, TotalStep 632768
Epoch 4414: Loss 0.53, Reward 1.0, Avgloss 2.02, Avgreward 5.89, Epsilon 0.05, TotalStep 632822
Epoch 4415: Loss 1.06, Reward 4.0, Avgloss 2.02, Avgreward 5.90, Epsilon 0.05, TotalStep 632967
Epoch 4416: Loss 0.74, Reward 4.0, Avgloss 2.01, Avgreward 5.91, Epsilon 0.05, TotalStep 633057
Epoch 4417: Loss 0.36, Reward 1.0, Avgloss 1.94, Avgreward 5.70, Epsilon 0.05, TotalStep 633102
Epoch 4418: Loss 2.10, Reward 7.0, Avgloss 1.94, Avgreward 5.72, Epsilon 0.05, TotalStep 633345
Epoch 4419: Loss 3.93, Reward 11.0, Avgloss 1.97, Avgreward 5.79, Epsilon 0.05, TotalStep 633775
Epoch 4420: Loss 3.62, Reward 12.0, Avgloss 1.99, Avgreward 5.87, Epsilon 0.05, TotalStep 634215
Epoch 4421: Loss 1.20, Reward 4.0, Avgloss 1.98, Avgreward 5.85, Epsilon 0.05, TotalStep 634353
Epoch 4422: Loss 0.14, Reward 0.0, Avgloss 1.98, Avgreward 5.85, Epsilon 0.05, TotalStep 634376
Epoch 4423: Loss 3.48, Reward 12.0, Avgloss 2.00, Avgreward 5.93, Epsilon 0.05, TotalStep 634824
Epoch 4424: Loss 1.64, Reward 7.0, Avgloss 2.00, Avgreward 5.96, Epsilon 0.05, TotalStep 635074
Epoch 4425: Loss 1.15, Reward 4.0, Avgloss 1.99, Avgreward 5.97, Epsilon 0.05, TotalStep 635248
Epoch 4426: Loss 0.61, Reward 1.0, Avgloss 1.98, Avgreward 5.94, Epsilon 0.05, TotalStep 635322
Epoch 4427: Loss 0.75, Reward 2.0, Avgloss 1.97, Avgreward 5.93, Epsilon 0.05, TotalStep 635433
Epoch 4428: Loss 3.02, Reward 12.0, Avgloss 1.99, Avgreward 6.01, Epsilon 0.05, TotalStep 635879
Epoch 4429: Loss 2.12, Reward 8.0, Avgloss 1.98, Avgreward 6.01, Epsilon 0.05, TotalStep 636182
Epoch 4430: Loss 0.68, Reward 3.0, Avgloss 1.98, Avgreward 6.02, Epsilon 0.05, TotalStep 636277
Epoch 4431: Loss 0.50, Reward 1.0, Avgloss 1.97, Avgreward 5.98, Epsilon 0.05, TotalStep 636347
Epoch 4432: Loss 1.03, Reward 2.0, Avgloss 1.97, Avgreward 5.99, Epsilon 0.05, TotalStep 636471
Epoch 4433: Loss 0.69, Reward 2.0, Avgloss 1.93, Avgreward 5.86, Epsilon 0.05, TotalStep 636569
Epoch 4434: Loss 0.44, Reward 1.0, Avgloss 1.91, Avgreward 5.81, Epsilon 0.05, TotalStep 636640
Epoch 4435: Loss 2.29, Reward 8.0, Avgloss 1.92, Avgreward 5.86, Epsilon 0.05, TotalStep 636935
Epoch 4436: Loss 3.40, Reward 11.0, Avgloss 1.94, Avgreward 5.95, Epsilon 0.05, TotalStep 637398
Epoch 4437: Loss 1.31, Reward 3.0, Avgloss 1.94, Avgreward 5.95, Epsilon 0.05, TotalStep 637558
Epoch 4438: Loss 1.07, Reward 4.0, Avgloss 1.92, Avgreward 5.92, Epsilon 0.05, TotalStep 637711
Epoch 4439: Loss 1.04, Reward 3.0, Avgloss 1.92, Avgreward 5.92, Epsilon 0.05, TotalStep 637861
Epoch 4440: Loss 0.53, Reward 1.0, Avgloss 1.92, Avgreward 5.91, Epsilon 0.05, TotalStep 637936
Epoch 4441: Loss 0.50, Reward 1.0, Avgloss 1.91, Avgreward 5.86, Epsilon 0.05, TotalStep 638013
Epoch 4442: Loss 0.18, Reward 0.0, Avgloss 1.90, Avgreward 5.83, Epsilon 0.05, TotalStep 638036
Epoch 4443: Loss 1.14, Reward 3.0, Avgloss 1.81, Avgreward 5.49, Epsilon 0.05, TotalStep 638167
Epoch 4444: Loss 3.25, Reward 11.0, Avgloss 1.82, Avgreward 5.55, Epsilon 0.05, TotalStep 638605
Epoch 4445: Loss 0.74, Reward 2.0, Avgloss 1.82, Avgreward 5.55, Epsilon 0.05, TotalStep 638684
Epoch 4446: Loss 1.87, Reward 8.0, Avgloss 1.83, Avgreward 5.61, Epsilon 0.05, TotalStep 638937
Epoch 4447: Loss 0.35, Reward 1.0, Avgloss 1.82, Avgreward 5.57, Epsilon 0.05, TotalStep 638982
Epoch 4448: Loss 1.23, Reward 5.0, Avgloss 1.83, Avgreward 5.60, Epsilon 0.05, TotalStep 639142
Epoch 4449: Loss 1.82, Reward 5.0, Avgloss 1.83, Avgreward 5.60, Epsilon 0.05, TotalStep 639339
Epoch 4450: Loss 0.39, Reward 1.0, Avgloss 1.81, Avgreward 5.56, Epsilon 0.05, TotalStep 639391
Epoch 4451: Loss 4.32, Reward 20.0, Avgloss 1.85, Avgreward 5.76, Epsilon 0.05, TotalStep 640049
Epoch 4452: Loss 0.66, Reward 2.0, Avgloss 1.84, Avgreward 5.72, Epsilon 0.05, TotalStep 640124
Epoch 4453: Loss 3.05, Reward 10.0, Avgloss 1.85, Avgreward 5.77, Epsilon 0.05, TotalStep 640511
Epoch 4454: Loss 0.56, Reward 2.0, Avgloss 1.85, Avgreward 5.75, Epsilon 0.05, TotalStep 640588
Epoch 4455: Loss 0.46, Reward 1.0, Avgloss 1.83, Avgreward 5.72, Epsilon 0.05, TotalStep 640660
Epoch 4456: Loss 4.25, Reward 15.0, Avgloss 1.87, Avgreward 5.86, Epsilon 0.05, TotalStep 641206
Epoch 4457: Loss 0.57, Reward 1.0, Avgloss 1.83, Avgreward 5.77, Epsilon 0.05, TotalStep 641257
Epoch 4458: Loss 1.75, Reward 6.0, Avgloss 1.81, Avgreward 5.72, Epsilon 0.05, TotalStep 641470
Epoch 4459: Loss 1.71, Reward 5.0, Avgloss 1.78, Avgreward 5.61, Epsilon 0.05, TotalStep 641673
Epoch 4460: Loss 4.25, Reward 14.0, Avgloss 1.80, Avgreward 5.69, Epsilon 0.05, TotalStep 642175
Epoch 4461: Loss 1.62, Reward 4.0, Avgloss 1.80, Avgreward 5.69, Epsilon 0.05, TotalStep 642369
Epoch 4462: Loss 0.92, Reward 3.0, Avgloss 1.81, Avgreward 5.71, Epsilon 0.05, TotalStep 642497
Epoch 4463: Loss 0.81, Reward 3.0, Avgloss 1.77, Avgreward 5.60, Epsilon 0.05, TotalStep 642613
Epoch 4464: Loss 1.63, Reward 7.0, Avgloss 1.74, Avgreward 5.55, Epsilon 0.05, TotalStep 642824
Epoch 4465: Loss 0.71, Reward 2.0, Avgloss 1.73, Avgreward 5.53, Epsilon 0.05, TotalStep 642910
Epoch 4466: Loss 1.50, Reward 10.0, Avgloss 1.72, Avgreward 5.56, Epsilon 0.05, TotalStep 643086
Epoch 4467: Loss 0.61, Reward 3.0, Avgloss 1.71, Avgreward 5.57, Epsilon 0.05, TotalStep 643160
Epoch 4468: Loss 2.67, Reward 9.0, Avgloss 1.70, Avgreward 5.54, Epsilon 0.05, TotalStep 643484
Epoch 4469: Loss 2.19, Reward 8.0, Avgloss 1.71, Avgreward 5.58, Epsilon 0.05, TotalStep 643768
Epoch 4470: Loss 1.16, Reward 3.0, Avgloss 1.67, Avgreward 5.49, Epsilon 0.05, TotalStep 643921
Epoch 4471: Loss 0.52, Reward 2.0, Avgloss 1.65, Avgreward 5.46, Epsilon 0.05, TotalStep 644010
Epoch 4472: Loss 1.89, Reward 6.0, Avgloss 1.66, Avgreward 5.49, Epsilon 0.05, TotalStep 644228
Epoch 4473: Loss 1.64, Reward 5.0, Avgloss 1.65, Avgreward 5.45, Epsilon 0.05, TotalStep 644388
Epoch 4474: Loss 1.79, Reward 6.0, Avgloss 1.63, Avgreward 5.42, Epsilon 0.05, TotalStep 644587
Epoch 4475: Loss 1.70, Reward 6.0, Avgloss 1.64, Avgreward 5.45, Epsilon 0.05, TotalStep 644795
Epoch 4476: Loss 1.32, Reward 4.0, Avgloss 1.64, Avgreward 5.47, Epsilon 0.05, TotalStep 644964
Epoch 4477: Loss 1.14, Reward 4.0, Avgloss 1.64, Avgreward 5.46, Epsilon 0.05, TotalStep 645106
Epoch 4478: Loss 0.18, Reward 0.0, Avgloss 1.63, Avgreward 5.42, Epsilon 0.05, TotalStep 645129
Epoch 4479: Loss 2.90, Reward 10.0, Avgloss 1.61, Avgreward 5.39, Epsilon 0.05, TotalStep 645515
Epoch 4480: Loss 1.08, Reward 2.0, Avgloss 1.62, Avgreward 5.41, Epsilon 0.05, TotalStep 645642
Epoch 4481: Loss 0.51, Reward 1.0, Avgloss 1.61, Avgreward 5.38, Epsilon 0.05, TotalStep 645714
Epoch 4482: Loss 1.72, Reward 7.0, Avgloss 1.60, Avgreward 5.37, Epsilon 0.05, TotalStep 645975
Epoch 4483: Loss 2.67, Reward 9.0, Avgloss 1.63, Avgreward 5.45, Epsilon 0.05, TotalStep 646305
Epoch 4484: Loss 0.50, Reward 1.0, Avgloss 1.59, Avgreward 5.35, Epsilon 0.05, TotalStep 646376
Epoch 4485: Loss 1.74, Reward 6.0, Avgloss 1.57, Avgreward 5.27, Epsilon 0.05, TotalStep 646577
Epoch 4486: Loss 1.03, Reward 3.0, Avgloss 1.57, Avgreward 5.29, Epsilon 0.05, TotalStep 646699
Epoch 4487: Loss 1.57, Reward 5.0, Avgloss 1.58, Avgreward 5.30, Epsilon 0.05, TotalStep 646900
Epoch 4488: Loss 1.03, Reward 4.0, Avgloss 1.55, Avgreward 5.24, Epsilon 0.05, TotalStep 647051
Epoch 4489: Loss 1.90, Reward 7.0, Avgloss 1.52, Avgreward 5.18, Epsilon 0.05, TotalStep 647264
Epoch 4490: Loss 2.55, Reward 9.0, Avgloss 1.52, Avgreward 5.21, Epsilon 0.05, TotalStep 647599
Epoch 4491: Loss 0.93, Reward 3.0, Avgloss 1.52, Avgreward 5.22, Epsilon 0.05, TotalStep 647725
Epoch 4492: Loss 0.42, Reward 1.0, Avgloss 1.52, Avgreward 5.22, Epsilon 0.05, TotalStep 647780
Epoch 4493: Loss 5.70, Reward 21.0, Avgloss 1.51, Avgreward 5.21, Epsilon 0.05, TotalStep 648462
Epoch 4494: Loss 0.35, Reward 1.0, Avgloss 1.50, Avgreward 5.15, Epsilon 0.05, TotalStep 648512
Epoch 4495: Loss 1.69, Reward 4.0, Avgloss 1.49, Avgreward 5.10, Epsilon 0.05, TotalStep 648706
Epoch 4496: Loss 0.68, Reward 2.0, Avgloss 1.49, Avgreward 5.09, Epsilon 0.05, TotalStep 648790
Epoch 4497: Loss 0.75, Reward 2.0, Avgloss 1.49, Avgreward 5.10, Epsilon 0.05, TotalStep 648877
Epoch 4498: Loss 1.30, Reward 4.0, Avgloss 1.46, Avgreward 4.91, Epsilon 0.05, TotalStep 649031
Epoch 4499: Loss 0.99, Reward 3.0, Avgloss 1.47, Avgreward 4.94, Epsilon 0.05, TotalStep 649146
Epoch 4500: Loss 0.50, Reward 1.0, Avgloss 1.47, Avgreward 4.93, Epsilon 0.05, TotalStep 649198
Epoch 4501: Loss 4.78, Reward 17.0, Avgloss 1.50, Avgreward 5.03, Epsilon 0.05, TotalStep 649755
Epoch 4502: Loss 4.44, Reward 13.0, Avgloss 1.54, Avgreward 5.15, Epsilon 0.05, TotalStep 650259
Epoch 4503: Loss 3.66, Reward 13.0, Avgloss 1.56, Avgreward 5.23, Epsilon 0.05, TotalStep 650726
Epoch 4504: Loss 0.88, Reward 2.0, Avgloss 1.56, Avgreward 5.22, Epsilon 0.05, TotalStep 650843
Epoch 4505: Loss 1.42, Reward 4.0, Avgloss 1.55, Avgreward 5.20, Epsilon 0.05, TotalStep 651003
Epoch 4506: Loss 1.33, Reward 4.0, Avgloss 1.56, Avgreward 5.24, Epsilon 0.05, TotalStep 651158
Epoch 4507: Loss 4.22, Reward 15.0, Avgloss 1.60, Avgreward 5.38, Epsilon 0.05, TotalStep 651701
Epoch 4508: Loss 0.56, Reward 2.0, Avgloss 1.56, Avgreward 5.20, Epsilon 0.05, TotalStep 651783
Epoch 4509: Loss 3.65, Reward 11.0, Avgloss 1.58, Avgreward 5.28, Epsilon 0.05, TotalStep 652225
Epoch 4510: Loss 2.03, Reward 5.0, Avgloss 1.60, Avgreward 5.32, Epsilon 0.05, TotalStep 652442
Epoch 4511: Loss 1.32, Reward 4.0, Avgloss 1.60, Avgreward 5.34, Epsilon 0.05, TotalStep 652598
Epoch 4512: Loss 0.26, Reward 0.0, Avgloss 1.60, Avgreward 5.32, Epsilon 0.05, TotalStep 652621
Epoch 4513: Loss 0.72, Reward 2.0, Avgloss 1.58, Avgreward 5.25, Epsilon 0.05, TotalStep 652705
Epoch 4514: Loss 1.21, Reward 3.0, Avgloss 1.59, Avgreward 5.27, Epsilon 0.05, TotalStep 652854
Epoch 4515: Loss 1.59, Reward 7.0, Avgloss 1.59, Avgreward 5.30, Epsilon 0.05, TotalStep 653067
Epoch 4516: Loss 0.44, Reward 1.0, Avgloss 1.59, Avgreward 5.27, Epsilon 0.05, TotalStep 653119
Epoch 4517: Loss 3.84, Reward 13.0, Avgloss 1.63, Avgreward 5.39, Epsilon 0.05, TotalStep 653621
Epoch 4518: Loss 1.46, Reward 6.0, Avgloss 1.62, Avgreward 5.38, Epsilon 0.05, TotalStep 653823
Epoch 4519: Loss 3.27, Reward 10.0, Avgloss 1.61, Avgreward 5.37, Epsilon 0.05, TotalStep 654186
Epoch 4520: Loss 1.30, Reward 5.0, Avgloss 1.59, Avgreward 5.30, Epsilon 0.05, TotalStep 654353
Epoch 4521: Loss 0.86, Reward 3.0, Avgloss 1.59, Avgreward 5.29, Epsilon 0.05, TotalStep 654463
Epoch 4522: Loss 0.52, Reward 2.0, Avgloss 1.59, Avgreward 5.31, Epsilon 0.05, TotalStep 654523
Epoch 4523: Loss 3.65, Reward 15.0, Avgloss 1.59, Avgreward 5.34, Epsilon 0.05, TotalStep 655023
Epoch 4524: Loss 2.27, Reward 10.0, Avgloss 1.60, Avgreward 5.37, Epsilon 0.05, TotalStep 655286
Epoch 4525: Loss 0.38, Reward 1.0, Avgloss 1.59, Avgreward 5.34, Epsilon 0.05, TotalStep 655330
Epoch 4526: Loss 0.38, Reward 1.0, Avgloss 1.59, Avgreward 5.34, Epsilon 0.05, TotalStep 655375
Epoch 4527: Loss 0.58, Reward 4.0, Avgloss 1.59, Avgreward 5.36, Epsilon 0.05, TotalStep 655465
Epoch 4528: Loss 1.39, Reward 7.0, Avgloss 1.57, Avgreward 5.31, Epsilon 0.05, TotalStep 655678
Epoch 4529: Loss 1.31, Reward 4.0, Avgloss 1.56, Avgreward 5.27, Epsilon 0.05, TotalStep 655834
Epoch 4530: Loss 4.05, Reward 15.0, Avgloss 1.60, Avgreward 5.39, Epsilon 0.05, TotalStep 656375
Epoch 4531: Loss 0.61, Reward 2.0, Avgloss 1.60, Avgreward 5.40, Epsilon 0.05, TotalStep 656436
Epoch 4532: Loss 0.52, Reward 2.0, Avgloss 1.59, Avgreward 5.40, Epsilon 0.05, TotalStep 656495
Epoch 4533: Loss 0.75, Reward 2.0, Avgloss 1.59, Avgreward 5.40, Epsilon 0.05, TotalStep 656595
Epoch 4534: Loss 0.35, Reward 1.0, Avgloss 1.59, Avgreward 5.40, Epsilon 0.05, TotalStep 656648
Epoch 4535: Loss 0.97, Reward 3.0, Avgloss 1.58, Avgreward 5.35, Epsilon 0.05, TotalStep 656781
Epoch 4536: Loss 0.45, Reward 1.0, Avgloss 1.55, Avgreward 5.25, Epsilon 0.05, TotalStep 656836
Epoch 4537: Loss 3.57, Reward 11.0, Avgloss 1.57, Avgreward 5.33, Epsilon 0.05, TotalStep 657294
Epoch 4538: Loss 1.00, Reward 4.0, Avgloss 1.57, Avgreward 5.33, Epsilon 0.05, TotalStep 657434
Epoch 4539: Loss 2.12, Reward 8.0, Avgloss 1.58, Avgreward 5.38, Epsilon 0.05, TotalStep 657726
Epoch 4540: Loss 1.27, Reward 4.0, Avgloss 1.59, Avgreward 5.41, Epsilon 0.05, TotalStep 657881
Epoch 4541: Loss 0.74, Reward 4.0, Avgloss 1.59, Avgreward 5.44, Epsilon 0.05, TotalStep 657989
Epoch 4542: Loss 1.33, Reward 6.0, Avgloss 1.60, Avgreward 5.50, Epsilon 0.05, TotalStep 658141
Epoch 4543: Loss 4.10, Reward 16.0, Avgloss 1.63, Avgreward 5.63, Epsilon 0.05, TotalStep 658665
Epoch 4544: Loss 1.63, Reward 6.0, Avgloss 1.62, Avgreward 5.58, Epsilon 0.05, TotalStep 658871
Epoch 4545: Loss 1.66, Reward 7.0, Avgloss 1.63, Avgreward 5.63, Epsilon 0.05, TotalStep 659071
Epoch 4546: Loss 1.47, Reward 4.0, Avgloss 1.62, Avgreward 5.59, Epsilon 0.05, TotalStep 659246
Epoch 4547: Loss 0.38, Reward 1.0, Avgloss 1.62, Avgreward 5.59, Epsilon 0.05, TotalStep 659301
Epoch 4548: Loss 0.56, Reward 1.0, Avgloss 1.62, Avgreward 5.55, Epsilon 0.05, TotalStep 659352
Epoch 4549: Loss 1.45, Reward 5.0, Avgloss 1.61, Avgreward 5.55, Epsilon 0.05, TotalStep 659527
Epoch 4550: Loss 1.28, Reward 3.0, Avgloss 1.62, Avgreward 5.57, Epsilon 0.05, TotalStep 659660
Epoch 4551: Loss 0.53, Reward 1.0, Avgloss 1.58, Avgreward 5.38, Epsilon 0.05, TotalStep 659713
Epoch 4552: Loss 0.68, Reward 3.0, Avgloss 1.58, Avgreward 5.39, Epsilon 0.05, TotalStep 659808
Epoch 4553: Loss 0.70, Reward 2.0, Avgloss 1.56, Avgreward 5.31, Epsilon 0.05, TotalStep 659908
Epoch 4554: Loss 1.64, Reward 6.0, Avgloss 1.57, Avgreward 5.35, Epsilon 0.05, TotalStep 660107
Epoch 4555: Loss 1.45, Reward 5.0, Avgloss 1.58, Avgreward 5.39, Epsilon 0.05, TotalStep 660304
Epoch 4556: Loss 1.05, Reward 3.0, Avgloss 1.55, Avgreward 5.27, Epsilon 0.05, TotalStep 660435
Epoch 4557: Loss 1.43, Reward 4.0, Avgloss 1.56, Avgreward 5.30, Epsilon 0.05, TotalStep 660611
Epoch 4558: Loss 1.32, Reward 4.0, Avgloss 1.55, Avgreward 5.28, Epsilon 0.05, TotalStep 660779
Epoch 4559: Loss 1.70, Reward 7.0, Avgloss 1.55, Avgreward 5.30, Epsilon 0.05, TotalStep 660993
Epoch 4560: Loss 1.15, Reward 3.0, Avgloss 1.52, Avgreward 5.19, Epsilon 0.05, TotalStep 661125
Epoch 4561: Loss 1.59, Reward 5.0, Avgloss 1.52, Avgreward 5.20, Epsilon 0.05, TotalStep 661305
Epoch 4562: Loss 1.42, Reward 4.0, Avgloss 1.53, Avgreward 5.21, Epsilon 0.05, TotalStep 661464
Epoch 4563: Loss 0.70, Reward 2.0, Avgloss 1.52, Avgreward 5.20, Epsilon 0.05, TotalStep 661548
Epoch 4564: Loss 1.25, Reward 4.0, Avgloss 1.52, Avgreward 5.17, Epsilon 0.05, TotalStep 661718
Epoch 4565: Loss 2.62, Reward 9.0, Avgloss 1.54, Avgreward 5.24, Epsilon 0.05, TotalStep 662064
Epoch 4566: Loss 0.79, Reward 4.0, Avgloss 1.53, Avgreward 5.18, Epsilon 0.05, TotalStep 662172
Epoch 4567: Loss 1.01, Reward 3.0, Avgloss 1.54, Avgreward 5.18, Epsilon 0.05, TotalStep 662312
Epoch 4568: Loss 2.24, Reward 8.0, Avgloss 1.53, Avgreward 5.17, Epsilon 0.05, TotalStep 662589
Epoch 4569: Loss 0.30, Reward 0.0, Avgloss 1.51, Avgreward 5.09, Epsilon 0.05, TotalStep 662612
Epoch 4570: Loss 0.60, Reward 2.0, Avgloss 1.51, Avgreward 5.08, Epsilon 0.05, TotalStep 662693
Epoch 4571: Loss 3.98, Reward 14.0, Avgloss 1.54, Avgreward 5.20, Epsilon 0.05, TotalStep 663204
Epoch 4572: Loss 0.48, Reward 1.0, Avgloss 1.53, Avgreward 5.15, Epsilon 0.05, TotalStep 663259
Epoch 4573: Loss 1.34, Reward 3.0, Avgloss 1.53, Avgreward 5.13, Epsilon 0.05, TotalStep 663406
Epoch 4574: Loss 1.13, Reward 2.0, Avgloss 1.52, Avgreward 5.09, Epsilon 0.05, TotalStep 663506
Epoch 4575: Loss 0.55, Reward 1.0, Avgloss 1.51, Avgreward 5.04, Epsilon 0.05, TotalStep 663578
Epoch 4576: Loss 0.55, Reward 1.0, Avgloss 1.50, Avgreward 5.01, Epsilon 0.05, TotalStep 663649
Epoch 4577: Loss 2.60, Reward 8.0, Avgloss 1.51, Avgreward 5.05, Epsilon 0.05, TotalStep 663964
Epoch 4578: Loss 5.85, Reward 20.0, Avgloss 1.57, Avgreward 5.25, Epsilon 0.05, TotalStep 664597
Epoch 4579: Loss 1.65, Reward 5.0, Avgloss 1.56, Avgreward 5.20, Epsilon 0.05, TotalStep 664781
Epoch 4580: Loss 1.10, Reward 3.0, Avgloss 1.56, Avgreward 5.21, Epsilon 0.05, TotalStep 664914
Epoch 4581: Loss 0.30, Reward 1.0, Avgloss 1.56, Avgreward 5.21, Epsilon 0.05, TotalStep 664958
Epoch 4582: Loss 1.89, Reward 5.0, Avgloss 1.56, Avgreward 5.19, Epsilon 0.05, TotalStep 665137
Epoch 4583: Loss 4.48, Reward 12.0, Avgloss 1.58, Avgreward 5.22, Epsilon 0.05, TotalStep 665597
Epoch 4584: Loss 3.29, Reward 9.0, Avgloss 1.60, Avgreward 5.30, Epsilon 0.05, TotalStep 665956
Epoch 4585: Loss 4.12, Reward 12.0, Avgloss 1.63, Avgreward 5.36, Epsilon 0.05, TotalStep 666410
Epoch 4586: Loss 0.63, Reward 3.0, Avgloss 1.62, Avgreward 5.36, Epsilon 0.05, TotalStep 666494
Epoch 4587: Loss 1.42, Reward 4.0, Avgloss 1.62, Avgreward 5.35, Epsilon 0.05, TotalStep 666658
Epoch 4588: Loss 3.92, Reward 13.0, Avgloss 1.65, Avgreward 5.44, Epsilon 0.05, TotalStep 667139
Epoch 4589: Loss 0.92, Reward 2.0, Avgloss 1.64, Avgreward 5.39, Epsilon 0.05, TotalStep 667244
Epoch 4590: Loss 1.03, Reward 3.0, Avgloss 1.63, Avgreward 5.33, Epsilon 0.05, TotalStep 667360
Epoch 4591: Loss 1.83, Reward 6.0, Avgloss 1.64, Avgreward 5.36, Epsilon 0.05, TotalStep 667570
Epoch 4592: Loss 5.37, Reward 18.0, Avgloss 1.69, Avgreward 5.53, Epsilon 0.05, TotalStep 668207
Epoch 4593: Loss 0.90, Reward 2.0, Avgloss 1.64, Avgreward 5.34, Epsilon 0.05, TotalStep 668307
Epoch 4594: Loss 7.00, Reward 28.0, Avgloss 1.70, Avgreward 5.61, Epsilon 0.05, TotalStep 669142
Epoch 4595: Loss 1.00, Reward 2.0, Avgloss 1.70, Avgreward 5.59, Epsilon 0.05, TotalStep 669248
Epoch 4596: Loss 0.96, Reward 3.0, Avgloss 1.70, Avgreward 5.60, Epsilon 0.05, TotalStep 669350
Epoch 4597: Loss 0.42, Reward 2.0, Avgloss 1.70, Avgreward 5.60, Epsilon 0.05, TotalStep 669408
Epoch 4598: Loss 4.83, Reward 14.0, Avgloss 1.73, Avgreward 5.70, Epsilon 0.05, TotalStep 669913
Epoch 4599: Loss 1.03, Reward 4.0, Avgloss 1.73, Avgreward 5.71, Epsilon 0.05, TotalStep 670025
Epoch 4600: Loss 0.99, Reward 2.0, Avgloss 1.74, Avgreward 5.72, Epsilon 0.05, TotalStep 670126
Epoch 4601: Loss 1.90, Reward 6.0, Avgloss 1.71, Avgreward 5.61, Epsilon 0.05, TotalStep 670336
Epoch 4602: Loss 1.06, Reward 2.0, Avgloss 1.67, Avgreward 5.50, Epsilon 0.05, TotalStep 670463
Epoch 4603: Loss 0.39, Reward 1.0, Avgloss 1.64, Avgreward 5.38, Epsilon 0.05, TotalStep 670514
Epoch 4604: Loss 1.33, Reward 5.0, Avgloss 1.65, Avgreward 5.41, Epsilon 0.05, TotalStep 670678
